y,x,x1,x2,x3,x4,x5,x6,x7,x8
5.8,101702060,45000000,93,201,212,0,Eric Brevig,Action|Adventure|Family|Fantasy|Sci-Fi,Journey to the Center of the Earth 
5.7,95149435,40000000,113,77,152,1000,Garry Marshall,Comedy|Family|Romance,The Princess Diaries 2: Royal Engagement
6.5,100768056,45000000,141,43,89,0,Alan J. Pakula,Crime|Drama|Mystery|Thriller,The Pelican Brief 
6.7,92115211,45000000,119,39,94,1000,Joel Schumacher,Crime|Drama|Mystery|Thriller,The Client 
7.4,93452056,45000000,97,207,310,22000,Rob Reiner,Adventure|Comedy|Drama,The Bucket List 
6.9,83287363,45000000,117,47,137,0,Phillip Noyce,Action|Thriller,Patriot Games 
5.5,82931301,60000000,101,132,228,0,Robert Luketic,Comedy|Romance,Monster-in-Law 
8.1,60962878,46000000,153,454,620,86000,Denis Villeneuve,Crime|Drama|Mystery|Thriller,Prisoners 
7.7,76261036,45000000,122,109,633,0,Antoine Fuqua,Crime|Drama|Thriller,Training Day 
7.3,71423726,45000000,102,213,609,19000,Dean Parisot,Adventure|Comedy|Sci-Fi,Galaxy Quest 
5.2,71277420,45000000,83,127,548,0,Keenen Ivory Wayans,Comedy,Scary Movie 2
7.1,88625922,45000000,103,398,252,26000,James Bobin,Adventure|Comedy|Family|Musical,The Muppets 
7.1,70001065,45000000,110,184,582,0,Stephen Norrington,Action|Horror,Blade 
7.2,67253092,30000000,136,127,209,0,Thomas Carter,Drama|Sport,Coach Carter 
6.5,66790248,45000000,91,167,350,0,Roger Michell,Drama|Thriller,Changing Lanes 
4.6,65557989,45000000,89,119,271,0,Luis Llosa,Action|Adventure|Horror|Thriller,Anaconda 
5.6,60786269,45000000,107,155,379,0,David McNally,Comedy|Drama|Music|Romance,Coyote Ugly 
7.7,59365105,45000000,129,218,1004,52000,Richard Curtis,Comedy|Drama|Romance,Love Actually 
7.2,162792677,120000000,95,117,317,0,John Lasseter,Adventure|Animation|Comedy|Family|Fantasy,A Bug's Life 
6.8,31598308,35000000,122,208,541,0,Albert Hughes,Horror|Mystery|Thriller,From Hell 
5.4,57362581,45000000,110,38,116,0,Luis Llosa,Action|Crime|Drama|Romance|Thriller,The Specialist 
6.3,53854588,45000000,135,48,73,1000,Ron Shelton,Comedy|Drama|Romance|Sport,Tin Cup 
5.6,52580895,45000000,95,94,118,743,Jesse Dylan,Comedy|Family|Romance|Sport,Kicking & Screaming 
6.8,51019112,50000000,109,276,1053,10000,Garth Jennings,Adventure|Comedy|Sci-Fi,The Hitchhiker's Guide to the Galaxy 
4.3,48114556,26000000,93,59,91,531,Joel Zwick,Comedy|Family|Fantasy|Romance,Fat Albert 
6.3,50648679,45000000,94,216,348,0,Russell Mulcahy,Action|Horror|Sci-Fi|Thriller,Resident Evil: Extinction 
6.5,46280507,40000000,117,173,184,12000,Frank Coraci,Comedy|Romance,Blended 
6.4,38360195,45000000,112,99,116,0,Wayne Wang,Adventure|Comedy|Drama,Last Holiday 
6.3,46815748,45000000,111,42,69,0,Curtis Hanson,Action|Adventure|Crime|Thriller,The River Wild 
5.9,35617599,45000000,96,25,47,0,Frank Oz,Drama|Family|Fantasy,The Indian in the Cupboard 
6.5,47307550,45000000,141,339,269,28000,Oliver Stone,Crime|Drama|Thriller,Savages 
6.5,32003620,25000000,94,127,355,2000,David R. Ellis,Action|Crime|Thriller,Cellular 
6.1,27972410,35000000,87,122,285,2000,Peter Howitt,Action|Adventure|Comedy,Johnny English 
5.9,28133159,50000000,88,105,70,593,John A. Davis,Adventure|Animation|Comedy|Family|Fantasy,The Ant Bully 
6.6,27400000,40000000,177,144,569,11000,David Lynch,Action|Adventure|Sci-Fi,Dune 
7.4,24343673,45000000,133,156,524,14000,Julie Taymor,Drama|Fantasy|Musical|Romance,Across the Universe 
7.3,22877808,35000000,119,323,414,0,Sam Mendes,Drama|Romance,Revolutionary Road 
6.6,36883539,52000000,102,199,305,0,Richard Donner,Action|Crime|Drama|Thriller,16 Blocks
5.6,22531698,70000000,101,164,214,0,Mathieu Kassovitz,Action|Adventure|Sci-Fi|Thriller,Babylon A.D. 
5.3,20400913,45000000,91,39,80,451,John Gray,Action|Comedy|Crime|Drama|Thriller,The Glimmer Man 
6.0,20101861,45000000,117,43,81,0,Harold Ramis,Comedy|Romance|Sci-Fi,Multiplicity 
5.4,25200412,45000000,86,82,55,916,John Schultz,Adventure|Comedy|Family|Fantasy|Sci-Fi,Aliens in the Attic 
6.8,19719930,45000000,124,150,531,0,Sean Penn,Crime|Drama|Mystery|Thriller,The Pledge 
6.4,19377727,45000000,134,168,409,0,Susan Stroman,Comedy|Musical,The Producers 
7.1,13401683,35000000,95,432,588,46000,Pete Travis,Action|Sci-Fi,Dredd 
4.9,17300889,45000000,100,60,148,0,Simon Wincer,Action|Adventure|Comedy|Fantasy,The Phantom 
5.8,15527125,57000000,220,85,183,652,Billy Bob Thornton,Drama|Romance|Western,All the Pretty Horses 
7.1,13560960,50000000,212,83,161,915,Oliver Stone,Biography|Drama|History,Nixon 
7.2,15523168,45000000,128,343,349,15000,Roman Polanski,Mystery|Thriller,The Ghost Writer 
6.0,11146409,45000000,106,106,273,0,Stephen Sommers,Action|Adventure|Horror|Sci-Fi,Deep Rising 
6.0,7916887,45000000,160,158,182,0,Spike Lee,Action|Crime|Drama|Thriller|War,Miracle at St. Anna 
7.0,6565495,45000000,114,189,229,0,Yimou Zhang,Drama|Romance,Curse of the Golden Flower 
5.4,15279680,40000000,99,125,154,0,Danny Pang,Action|Crime|Thriller,Bangkok Dangerous 
6.5,7262288,40000000,74,87,186,892,Barry Sonnenfeld,Comedy|Crime|Thriller,Big Trouble 
6.4,4584886,45000000,139,115,115,0,Mike Newell,Drama|Romance,Love in the Time of Cholera 
4.9,2154540,45000000,103,24,41,68,George P. Cosmatos,Action|Thriller,Shadow Conspiracy 
6.3,8129455,45000000,101,152,142,17000,Oliver Parker,Action|Adventure|Comedy|Crime,Johnny English Reborn 
7.7,136019448,44500000,130,656,695,89000,Ben Affleck,Biography|Drama|History|Thriller,Argo 
7.8,183875760,44000000,130,119,270,0,Andrew Davis,Action|Adventure|Crime|Drama|Mystery|Thriller,The Fugitive 
5.5,67061228,40000000,110,161,135,0,Andy Tennant,Action|Comedy|Romance,The Bounty Hunter 
7.5,53300852,44000000,147,73,259,0,Barry Levinson,Crime|Drama|Thriller,Sleepers 
6.4,150415432,44000000,96,96,217,0,George P. Cosmatos,Action|Adventure|Thriller|War,Rambo: First Blood Part II 
5.6,44834712,44000000,118,28,62,353,Brian Gibson,Drama|Thriller,The Juror 
7.5,84300000,2600000,88,105,147,0,Norman Ferguson,Animation|Family|Fantasy|Musical,Pinocchio 
6.8,1500000,44000000,325,102,189,1000,Michael Cimino,Adventure|Drama|Western,Heaven's Gate 
6.8,62318875,50000000,102,206,502,0,Len Wiseman,Action|Adventure|Fantasy|Sci-Fi|Thriller,Underworld: Evolution 
6.0,5773519,40000000,110,159,91,11000,Paul McGuigan,Drama|Horror|Sci-Fi|Thriller,Victor Frankenstein 
7.3,51768623,43000000,136,137,297,0,Gus Van Sant,Drama,Finding Forrester 
6.0,37035515,43000000,103,116,194,0,Betty Thomas,Comedy|Drama,28 Days
7.0,24520892,45000000,103,177,303,0,Louis Leterrier,Action|Crime|Drama|Thriller,Unleashed 
5.1,24430272,43000000,90,99,403,0,Roger Kumble,Comedy|Romance,The Sweetest Thing 
6.8,158348400,42000000,154,56,142,0,Sydney Pollack,Drama|Mystery|Thriller,The Firm 
6.5,31136950,44000000,99,117,75,0,Burr Steers,Drama|Fantasy|Romance,Charlie St. Cloud 
6.6,29113588,40000000,93,252,181,16000,Simon West,Action|Crime|Thriller,The Mechanic 
7.2,138447667,42000000,109,375,345,39000,Phil Lord,Action|Comedy|Crime,21 Jump Street
7.0,116006080,42000000,124,150,602,11000,Roger Michell,Comedy|Drama|Romance,Notting Hill 
7.0,106793915,45000000,84,187,358,0,Peter Lord,Adventure|Animation|Comedy|Drama|Family,Chicken Run 
5.9,87856565,42000000,90,108,268,0,John Hamburg,Comedy|Romance,Along Came Polly 
5.4,70100000,40000000,117,21,41,0,Reginald Hudlin,Comedy|Drama|Romance,Boomerang 
6.6,159578352,43000000,123,270,380,24000,Paul Feig,Action|Comedy|Crime,The Heat 
7.0,57750000,31115000,251,72,192,0,Joseph L. Mankiewicz,Biography|Drama|History|Romance,Cleopatra 
6.5,45290318,42000000,105,154,112,17000,Frank Coraci,Action|Comedy|Sport,Here Comes the Boom 
6.3,41543207,42000000,115,114,175,893,Carl Franklin,Crime|Drama|Mystery|Thriller,High Crimes 
6.5,41252428,42000000,122,27,71,0,Barbra Streisand,Comedy|Drama|Romance,The Mirror Has Two Faces 
6.5,35228696,32000000,119,166,460,0,Mark Pellington,Drama|Horror|Mystery|Thriller,The Mothman Prophecies 
5.8,59992760,42000000,81,288,396,0,Larry Charles,Comedy,Brüno 
6.6,34667015,32000000,133,117,317,0,John Glen,Action|Adventure|Thriller,Licence to Kill 
5.4,37652565,42000000,100,291,283,20000,Catherine Hardwicke,Fantasy|Horror|Mystery|Thriller,Red Riding Hood 
6.1,24375436,42000000,120,151,265,748,John Herzfeld,Action|Crime|Drama|Thriller,15 Minutes
4.0,20915465,42000000,104,36,290,0,Annabel Jankel,Adventure|Comedy|Family|Fantasy|Sci-Fi,Super Mario Bros. 
7.6,24127895,50000000,122,168,437,10000,Andrew Niccol,Crime|Drama|Thriller,Lord of War 
7.9,84961,31000000,80,283,841,0,Yimou Zhang,Action|Adventure|History,Hero 
5.3,26404753,40000000,91,127,169,19000,Julie Anne Robinson,Action|Comedy|Crime|Romance|Thriller,One for the Money 
6.6,6105175,44000000,112,293,835,50000,Evan Goldberg,Comedy,The Interview 
6.3,5664251,45000000,100,95,102,0,Sngmoo Lee,Action|Fantasy|Western,The Warrior's Way 
7.2,1260917,27000000,105,213,71,0,Jean-Pierre Jeunet,Action|Comedy|Crime,Micmacs 
7.0,116724075,41000000,110,119,564,0,Curtis Hanson,Drama|Music,8 Mile
6.9,56083966,65000000,144,167,658,0,Brian Helgeland,Action|Adventure|Romance,A Knight's Tale 
5.2,22108977,41000000,108,98,132,505,Gordon Chan,Action|Comedy|Fantasy,The Medallion 
8.1,293501675,40000000,107,234,2073,14000,M. Night Shyamalan,Drama|Mystery|Thriller,The Sixth Sense 
6.6,18600911,42000000,102,258,153,11000,Asger Leth,Action|Crime|Thriller,Man on a Ledge 
6.2,7204138,41000000,100,108,125,11000,David Frankel,Comedy,The Big Year 
7.2,90800000,8000000,126,81,235,0,John G. Avildsen,Action|Drama|Family|Sport,The Karate Kid 
7.3,150117807,40000000,138,538,751,63000,David O. Russell,Crime|Drama,American Hustle 
6.7,163947053,40000000,108,224,273,10000,Anne Fletcher,Comedy|Drama|Romance,The Proposal 
6.4,116735231,70000000,105,129,336,0,Bruce Beresford,Crime|Mystery|Thriller,Double Jeopardy 
7.8,118500000,40000000,108,125,327,12000,Robert Zemeckis,Adventure|Comedy|Sci-Fi,Back to the Future Part II 
6.4,126546825,40000000,89,433,918,83000,Luc Besson,Action|Sci-Fi|Thriller,Lucy 
4.1,166147885,40000000,129,362,1360,101000,Sam Taylor-Johnson,Drama|Romance,Fifty Shades of Grey 
4.1,111760631,38000000,84,93,188,681,Robert Rodriguez,Action|Adventure|Comedy|Family|Sci-Fi,Spy Kids 3-D: Game Over
7.4,108706165,40000000,149,71,236,0,Joel Schumacher,Crime|Drama|Thriller,A Time to Kill 
5.8,138614544,40000000,94,104,288,0,Shawn Levy,Comedy|Family,Cheaper by the Dozen 
7.6,125069696,40000000,121,319,420,58000,Peter Berg,Action|Biography|Drama|Thriller|War,Lone Survivor 
7.2,107458785,40000000,128,41,166,0,Penny Marshall,Comedy|Drama|Sport,A League of Their Own 
7.8,102310175,40000000,134,300,279,40000,James Wan,Horror|Mystery|Thriller,The Conjuring 2
7.7,96917897,40000000,120,556,696,74000,David Fincher,Biography|Drama,The Social Network 
6.4,93952276,40000000,129,161,203,12000,Ken Kwapis,Comedy|Drama|Romance,He's Just Not That Into You 
5.1,90703745,45000000,89,151,410,1000,David Zucker,Comedy,Scary Movie 4
5.5,89138076,40000000,116,212,734,0,Wes Craven,Horror|Mystery,Scream 3
7.4,87666629,40000000,118,111,263,0,Robert Zemeckis,Adventure|Comedy|Sci-Fi|Western,Back to the Future Part III 
6.0,90353764,40000000,107,173,144,14000,Etan Cohen,Comedy|Crime,Get Hard 
7.5,82522790,40000000,155,181,654,14000,Francis Ford Coppola,Fantasy|Horror|Romance,Bram Stoker's Dracula 
7.0,94125426,40000000,123,252,277,13000,Nora Ephron,Biography|Drama|Romance,Julie & Julia 
7.5,95001343,40000000,128,216,200,28000,Brian Helgeland,Biography|Drama|Sport,42
7.3,81292135,40000000,139,203,696,0,Anthony Minghella,Crime|Drama|Thriller,The Talented Mr. Ripley 
5.7,86208010,35000000,109,218,285,55000,Bobby Farrelly,Comedy,Dumb and Dumber To 
7.3,81593527,40000000,120,118,263,11000,Frank Marshall,Adventure|Drama|Family,Eight Below 
7.2,75274748,35000000,121,241,304,54000,Nancy Meyers,Comedy|Drama,The Intern 
5.9,90835030,40000000,102,119,58,0,Tim Story,Action|Comedy,Ride Along 2
7.8,72455275,40000000,117,89,382,0,Michael Mann,Action|Adventure|Drama|Romance|War,The Last of the Mohicans 
7.7,75305995,40000000,178,209,433,0,Taylor Hackford,Biography|Drama|Music,Ray 
8.1,74098862,40000000,147,374,1732,13000,Frank Miller,Crime|Thriller,Sin City 
6.6,72266306,40000000,90,235,422,0,Pete Travis,Crime|Drama|Mystery|Thriller,Vantage Point 
7.1,71347010,40000000,105,215,215,0,John Hamburg,Comedy|Romance,"I Love You, Man "
5.9,70836296,40000000,114,109,426,0,Bobby Farrelly,Comedy|Drama|Fantasy|Romance,Shallow Hal 
8.0,70405498,40000000,206,125,442,0,Oliver Stone,Drama|History|Thriller,JFK 
4.6,70163652,40000000,99,65,82,663,John Whitesell,Comedy|Crime,Big Momma's House 2
6.1,66808615,34000000,123,125,344,2000,Gore Verbinski,Adventure|Comedy|Crime|Romance,The Mexican 
7.2,115603980,65000000,137,322,351,35000,Angelina Jolie Pitt,Biography|Drama|Sport|War,Unbroken 
6.4,64149837,20000000,102,191,185,0,Burr Steers,Comedy|Drama|Family|Fantasy|Romance,17 Again
6.0,83906114,40000000,109,191,189,16000,Nick Cassavetes,Comedy|Romance,The Other Woman 
5.2,66466372,40000000,82,221,290,0,David R. Ellis,Horror,The Final Destination 
7.6,72306065,40000000,142,459,355,55000,Steven Spielberg,Drama|History|Thriller,Bridge of Spies 
6.4,59068786,40000000,106,131,411,0,John Moore,Action|Drama|Thriller|War,Behind Enemy Lines 
6.1,57887882,50000000,106,118,211,0,Peter Chelsom,Comedy|Drama|Romance,Shall We Dance 
6.1,53955614,40000000,108,100,139,0,Joe Dante,Action|Adventure|Comedy|Family|Sci-Fi,Small Soldiers 
5.2,54967359,40000000,98,70,209,0,Mark A.Z. Dippé,Action|Horror,Spawn 
7.7,54228104,35000000,131,138,544,0,Kevin Reynolds,Action|Adventure|Drama|Romance|Thriller,The Count of Monte Cristo 
7.3,57981889,40000000,118,274,203,25000,Brad Furman,Crime|Drama|Thriller,The Lincoln Lawyer 
6.9,61094903,30000000,113,349,332,29000,Jaume Collet-Serra,Action|Mystery|Thriller,Unknown 
8.5,53082743,40000000,130,341,1100,49000,Christopher Nolan,Drama|Mystery|Sci-Fi|Thriller,The Prestige 
6.3,54414716,42000000,116,196,187,12000,Sean Anders,Comedy|Crime,Horrible Bosses 2
5.9,57011847,40000000,89,83,44,0,Cal Brunker,Adventure|Animation|Comedy|Family|Sci-Fi,Escape from Planet Earth 
7.8,50859889,40000000,139,283,1043,14000,Mel Gibson,Action|Adventure|Drama|Thriller,Apocalypto 
6.7,51185897,30000000,130,105,271,0,John Glen,Action|Adventure|Thriller,The Living Daylights 
6.4,52000688,40000000,107,351,619,17000,Nimród Antal,Action|Adventure|Sci-Fi|Thriller,Predators 
5.9,49851591,40000000,116,16,34,263,Ivan Reitman,Comedy|Crime|Romance,Legal Eagles 
6.6,47781388,40000000,96,195,531,0,David Koepp,Mystery|Thriller,Secret Window 
6.8,52320979,40000000,99,175,548,0,Alejandro Agresti,Drama|Fantasy|Romance,The Lake House 
6.5,47806295,43000000,104,193,371,0,Iain Softley,Horror|Mystery|Thriller,The Skeleton Key 
6.6,51853450,25000000,105,169,110,11000,Peter Hedges,Comedy|Drama|Family|Fantasy,The Odd Life of Timothy Green 
5.8,46012734,40000000,101,128,101,3000,Paul Weiland,Comedy|Romance,Made of Honor 
6.9,47034272,40000000,134,249,190,16000,Clint Eastwood,Biography|Drama|Music|Musical,Jersey Boys 
7.1,45856732,40000000,135,91,141,0,Francis Ford Coppola,Crime|Drama|Thriller,The Rainmaker 
5.8,59588068,40000000,98,207,376,0,Mathieu Kassovitz,Horror|Mystery|Thriller,Gothika 
7.2,44175394,36000000,155,77,227,0,Steven Spielberg,Drama|History,Amistad 
6.0,45500797,40000000,106,25,56,694,John McTiernan,Adventure|Drama|Romance,Medicine Man 
4.7,41797066,40000000,102,211,998,0,Colin Strause,Action|Horror|Sci-Fi|Thriller,Aliens vs. Predator: Requiem 
5.2,38087756,40000000,95,19,39,0,Donald Petrie,Comedy|Family,Ri¢hie Ri¢h 
5.5,37752931,40000000,103,101,180,0,Joan Chen,Drama|Romance,Autumn in New York 
7.0,37371385,40000000,109,342,334,42000,Greg Mottola,Adventure|Comedy|Sci-Fi,Paul 
5.8,37101011,40000000,95,147,103,0,Anne Fletcher,Comedy|Drama,The Guilt Trip 
6.2,38176892,40000000,111,420,518,26000,Wes Craven,Horror|Mystery,Scream 4
6.5,36283504,40000000,123,138,587,0,Joel Schumacher,Mystery|Thriller,8MM
7.2,35183792,38000000,140,82,209,0,Oliver Stone,Biography|Drama|Music|Musical,The Doors 
5.1,38543473,40000000,94,201,158,0,Jake Kasdan,Comedy,Sex Tape 
4.7,36037909,60000000,94,82,130,390,Diane Keaton,Comedy|Drama,Hanging Up 
5.9,42575718,40000000,92,277,227,20000,Steven Quale,Horror,Final Destination 5
5.8,33864342,40000000,102,90,117,445,Kelly Makin,Comedy|Crime|Romance,Mickey Blue Eyes 
7.2,33508922,40000000,123,157,660,16000,Mimi Leder,Drama,Pay It Forward 
6.2,42071069,30000000,104,124,208,0,Bobby Farrelly,Comedy|Drama|Romance|Sport,Fever Pitch 
5.7,32853640,40000000,102,146,101,702,Steven Brill,Comedy|Drama,Drillbit Taylor 
6.1,42615685,40000000,136,303,416,24000,Seth MacFarlane,Comedy|Western,A Million Ways to Die in the West 
6.0,32055248,25000000,93,70,146,0,Russell Mulcahy,Action|Adventure|Crime|Fantasy|Mystery|Thriller,The Shadow 
6.9,31836745,40000000,129,283,341,39000,Stephen Daldry,Adventure|Drama|Mystery,Extremely Loud & Incredibly Close 
6.5,30993544,40000000,107,212,156,0,Roger Michell,Comedy|Drama|Romance,Morning Glory 
5.0,30981850,40000000,117,98,284,0,Jim Sheridan,Biography|Crime|Drama|Music,Get Rich or Die Tryin' 
5.7,30199105,40000000,116,110,167,470,Christian Duguay,Action|Adventure|Crime|Thriller,The Art of War 
7.0,29077547,40000000,135,146,754,3000,Chris Columbus,Drama|Musical|Romance,Rent 
5.1,29374178,40000000,107,100,188,394,Chuck Russell,Crime|Drama|Horror|Thriller,Bless the Child 
5.3,28535768,40000000,90,62,105,279,Sam Weisman,Comedy,The Out-of-Towners 
4.4,27663982,40000000,99,70,164,0,John Frankenheimer,Horror|Sci-Fi|Thriller,The Island of Dr. Moreau 
4.7,27053815,40000000,104,107,291,299,Peter Hyams,Action|Adventure|Romance,The Musketeer 
6.7,26814957,35000000,115,169,252,0,Justin Chadwick,Biography|Drama|History|Romance,The Other Boleyn Girl 
6.7,25178165,40000000,119,94,274,8000,Pat O'Connor,Drama|Romance,Sweet November 
5.7,25117498,40000000,99,190,178,0,Stephen Hopkins,Horror|Thriller,The Reaping 
7.4,32645,500000,112,112,223,0,Martin Scorsese,Crime|Drama|Romance|Thriller,Mean Streets 
6.1,24332324,40000000,128,12,61,680,Penny Marshall,Comedy|Drama,Renaissance Man 
6.4,36665854,40000000,112,201,203,15000,Olivier Megaton,Action|Crime|Drama|Thriller,Colombiana 
6.2,22717758,40000000,86,34,67,0,Frederik Du Chau,Adventure|Animation|Comedy|Drama|Family|Fantasy|Musical,The Magic Sword: Quest for Camelot 
6.2,22433915,60000000,108,104,166,416,Michael Caton-Jones,Crime|Drama|Mystery|Thriller,City by the Sea 
5.9,22326247,60000000,128,55,106,0,Irwin Winkler,Drama|Romance,At First Sight 
4.0,21176322,40000000,84,86,207,0,Joseph Kahn,Action|Comedy|Crime,Torque 
6.2,20300000,40000000,111,50,60,309,Harold Becker,Drama|Thriller,City Hall 
4.6,20302961,45000000,131,181,450,0,Paul Verhoeven,Drama,Showgirls 
6.4,15962471,40000000,123,260,619,0,Sofia Coppola,Biography|Drama|History|Romance,Marie Antoinette 
5.9,14942422,40000000,101,40,60,555,Barbet Schroeder,Action|Crime|Thriller,Kiss of Death 
5.1,14967182,40000000,102,102,284,604,Stephen Kay,Action|Crime|Drama|Thriller,Get Carter 
7.6,18996755,45000000,114,371,322,54000,J.A. Bayona,Drama|Thriller,The Impossible 
4.2,14375181,51000000,107,49,126,754,Elaine May,Action|Adventure|Comedy|Music|Thriller,Ishtar 
7.8,20999103,40000000,87,335,245,15000,Wes Anderson,Adventure|Animation|Comedy|Crime|Family,Fantastic Mr. Fox 
5.8,14448589,40000000,103,86,128,835,Stephen Herek,Comedy|Romance,Life or Something Like It 
5.9,14358033,40000000,99,40,66,630,John Carpenter,Comedy|Romance|Sci-Fi|Thriller,Memoirs of an Invisible Man 
8.4,33201661,77000000,122,242,1314,39000,Jean-Pierre Jeunet,Comedy|Romance,Amélie 
4.8,14018364,30000000,91,70,111,849,Dennie Gordon,Comedy|Crime|Family|Romance,New York Minute 
6.2,13395939,60000000,103,135,146,0,Charles Shyer,Comedy|Drama|Romance,Alfie 
6.5,20113965,40000000,107,125,66,0,Ken Kwapis,Biography|Drama|Romance,Big Miracle 
6.3,13376506,40000000,106,54,111,579,Ulu Grosbard,Drama,The Deep End of the Ocean 
3.3,13208023,42000000,101,104,388,612,William Malone,Crime|Horror|Thriller,Feardotcom 
5.9,13838130,40000000,109,157,157,0,Paul Weitz,Action|Adventure|Fantasy|Thriller,Cirque du Freak: The Vampire's Assistant 
