"CountryCode","SeriesCode","DESCRIPTION",
"SSF","SH.STA.SMSS.RU.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"SSF","SH.STA.SMSS.UR.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"SSF","SH.STA.SMSS.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"SSF","SH.STA.STNT.ME.ZS","Aggregate data are based on UNICEF, WHO, and the World Bank harmonized JME dataset.",
"SSF","SH.STA.OWGH.ME.ZS","Aggregate data are based on UNICEF, WHO, and the World Bank harmonized JME dataset.",
"SSF","SH.H2O.SMDW.UR.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"SSF","SH.H2O.SMDW.RU.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"SSF","SH.H2O.SMDW.ZS","Calculated by WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.",
"STP","SP.POP.GROW","Data source: United Nations World Population Prospects",
"STP","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"STP","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"STP","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"STP","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"STP","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"STP","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"STP","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"STP","SM.POP.NETM","Data source: United Nations World Population Prospects",
"STP","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"STP","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"SUR","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"SUR","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"SUR","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"SUR","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"SUR","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"SUR","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"SUR","SM.POP.NETM","Data source: United Nations World Population Prospects",
"SUR","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"SUR","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"SUR","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"SUR","SP.POP.GROW","Data source: United Nations World Population Prospects",
"SVK","SP.POP.GROW","Data source: Eurostat, Statistical office of the Slovak Republic",
"SVK","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"SVK","SP.DYN.TFRT.IN","Data source: Eurostat, Statistical Office of the Slovak Republic",
"SVK","SP.DYN.AMRT.MA","Data source: Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
"SVK","SP.DYN.AMRT.FE","Data source: Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
"SVK","SM.POP.NETM","Data source: United Nations World Population Prospects",
"SVK","SP.DYN.LE00.MA.IN","Data source: Eurostat, United Nations World Population Prospects, Statistical Office of the Slovak Republic, Council of Europe",
"SVK","SP.DYN.LE00.FE.IN","Data source: Eurostat, United Nations World Population Prospects, Statistical Office of the Slovak Republic, Council of Europe",
"SVK","SP.POP.TOTL","Data source: Eurostat, Statistical office of the Slovak Republic",
"SVK","SP.DYN.CDRT.IN","Data source: Eurostat",
"SVK","SP.DYN.CBRT.IN","Data source: Eurostat",
"SVN","SP.DYN.CDRT.IN","Data source: Eurostat",
"SVN","SP.DYN.CBRT.IN","Data source: Eurostat",
"SVN","SP.POP.TOTL","Data source: Eurostat, Statistical Office of the Republic of Slovenia",
"SVN","SP.DYN.AMRT.MA","Data source: Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
"SVN","SP.DYN.AMRT.FE","Data source: Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
"SVN","SM.POP.NETM","Data source: United Nations World Population Prospects",
"SVN","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"SVN","SP.DYN.LE00.MA.IN","Data source: Eurostat, Statistical Office of the Republic of Slovenia",
"SVN","SP.DYN.LE00.FE.IN","Data source: Eurostat, Statistical Office of the Republic of Slovenia",
"SVN","SP.DYN.TFRT.IN","Data source: Eurostat, United Nations World Population Prospects, Statistical Office of the Republic of Slovenia",
"SVN","SP.POP.GROW","Data source: Eurostat, Statistical Office of the Republic of Slovenia",
"SWE","SP.POP.GROW","Data source: Eurostat, Statistics Sweden",
"SWE","SH.MMR.WAGE.ZS","Paid parental leave is available",
"SWE","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"SWE","SP.DYN.TFRT.IN","Data source: Eurostat, Statistics Sweden",
"SWE","SP.DYN.AMRT.MA","Data source: Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
"SWE","SP.DYN.AMRT.FE","Data source: Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
"SWE","SM.POP.NETM","Data source: United Nations World Population Prospects",
"SWE","SP.DYN.CDRT.IN","Data source: Eurostat",
"SWE","SP.DYN.CBRT.IN","Data source: Eurostat",
"SWE","SP.POP.TOTL","Data source: Eurostat, Statistics Sweden",
"SWE","SP.DYN.LE00.FE.IN","Data source: Eurostat; Statistics Sweden; INED; Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research",
"SWE","SP.DYN.LE00.MA.IN","Data source: Eurostat; Statistics Sweden; INED; Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research",
"SWZ","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"SWZ","SM.POP.NETM","Data source: United Nations World Population Prospects",
"SWZ","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"SWZ","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"SWZ","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"SWZ","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"SWZ","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"SWZ","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"SWZ","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"SWZ","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"SWZ","SP.POP.GROW","Data source: United Nations World Population Prospects",
"SXM","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"SXM","SP.POP.GROW","Data source: Department of Statistics, St. Maarten; United Nations World Population Prospects",
"SXM","SP.DYN.CDRT.IN","Data source: Department of Statistics, St. Maarten; United Nations Population and Vital Statistics Report",
"SXM","SP.DYN.CBRT.IN","Data source: Department of Statistics, St. Maarten; United Nations Population and Vital Statistics Report",
"SXM","SP.POP.TOTL","Data source: Department of Statistics, St. Maarten; United Nations World Population Prospects",
"SXM","SP.DYN.LE00.MA.IN","Data source: Department of Statistics, St. Maarten; Central bureau of Statistics Netherlands Antilles",
"SXM","SP.DYN.TFRT.IN","Data source: Department of Statistics, St. Maarten; Central bureau of Statistics Netherlands Antilles",
"SXM","SP.DYN.LE00.FE.IN","Data source: Department of Statistics, St. Maarten; Central bureau of Statistics Netherlands Antilles",
"SYC","SP.POP.TOTL","Data source: National Bureau of Statistics",
"SYC","SP.POP.GROW","Data source: National Bureau of Statistics",
"SYC","SP.DYN.LE00.IN","Derived using male and female life expectancy",
"SYC","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"SYC","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"SYC","SP.DYN.CBRT.IN","Data source: National Bureau of Statistics",
"SYC","SP.DYN.TFRT.IN","Data source: National Bureau of Statistics",
"SYC","SP.DYN.LE00.FE.IN","Data source: National Bureau of Statistics",
"SYC","SP.DYN.CDRT.IN","Data source: National Bureau of Statistics",
"SYC","SP.DYN.LE00.MA.IN","Data source: National Bureau of Statistics",
"SYR","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"SYR","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"SYR","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"SYR","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"SYR","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"SYR","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"SYR","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"SYR","SP.POP.GROW","Data source: United Nations World Population Prospects",
"SYR","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"SYR","SM.POP.NETM","Data source: United Nations World Population Prospects",
"SYR","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"TCA","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"TCA","SP.POP.GROW","Data source: United Nations World Population Prospects",
"TCD","SP.POP.GROW","Data source: United Nations World Population Prospects",
"TCD","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"TCD","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"TCD","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"TCD","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"TCD","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"TCD","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"TCD","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"TCD","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"TCD","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"TCD","SM.POP.NETM","Data source: United Nations World Population Prospects",
"TGO","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"TGO","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"TGO","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"TGO","SM.POP.NETM","Data source: United Nations World Population Prospects",
"TGO","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"TGO","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"TGO","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"TGO","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"TGO","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"TGO","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"TGO","SP.POP.GROW","Data source: United Nations World Population Prospects",
"THA","SP.POP.GROW","Data source: United Nations World Population Prospects",
"THA","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"THA","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"THA","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"THA","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"THA","SM.POP.NETM","Data source: United Nations World Population Prospects",
"THA","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"THA","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"THA","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"THA","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"THA","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"TJK","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"TJK","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"TJK","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"TJK","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"TJK","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"TJK","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"TJK","SM.POP.NETM","Data source: United Nations World Population Prospects",
"TJK","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"TJK","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"TJK","SP.POP.GROW","Data source: United Nations World Population Prospects",
"TJK","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"TKM","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"TKM","SP.POP.GROW","Data source: United Nations World Population Prospects",
"TKM","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"TKM","SM.POP.NETM","Data source: United Nations World Population Prospects",
"TKM","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"TKM","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"TKM","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"TKM","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"TKM","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"TKM","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"TKM","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"TLS","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"TLS","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"TLS","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"TLS","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"TLS","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"TLS","SM.POP.NETM","Data source: United Nations World Population Prospects",
"TLS","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"TLS","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"TLS","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"TLS","SE.XPD.TOTL.GD.ZS","GDP does not include the income from petroleum.",
"TLS","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"TLS","SP.POP.GROW","Data source: United Nations World Population Prospects",
"TON","SP.POP.GROW","Data source: United Nations World Population Prospects",
"TON","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"TON","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"TON","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"TON","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"TON","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"TON","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"TON","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"TON","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"TON","SM.POP.NETM","Data source: United Nations World Population Prospects",
"TON","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"TTO","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"TTO","SM.POP.NETM","Data source: United Nations World Population Prospects",
"TTO","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"TTO","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"TTO","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects",
"TTO","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"TTO","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"TTO","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"TTO","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"TTO","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects",
"TTO","SP.POP.GROW","Data source: United Nations World Population Prospects",
"TUN","SP.POP.GROW","Data source: United Nations World Population Prospects",
